278
219 5040 1330
220 210 1295
221 455 1295
222 1785 1295
223 2695 1295
224 3885 1295
225 4060 1225
226 4410 1190
227 4235 1155
228 5040 1155
229 2555 1120
230 1925 1085
231 245 1050
232 5040 980
233 2555 945
234 4340 945
235 4130 910
236 1925 875
237 210 840
238 5040 805
239 2695 770
240 3885 770
241 1960 700
242 3255 665
243 4305 665
244 210 630
245 455 630
246 1785 630
247 2975 560
248 4515 560
249 4935 560
250 1330 525
251 2695 525
252 875 490
253 3150 490
254 1155 455
255 4690 455
256 210 420
257 1610 420
258 2100 420
259 2450 420
260 665 385
261 2940 385
262 4480 385
263 2275 315
264 4970 315
265 3255 280
266 4305 280
267 4725 280
268 175 245
269 1120 245
270 595 210
271 1610 210
272 2940 210
273 350 175
274 3430 175
275 3920 175
276 4095 175
277 70 70
278 5145 70
5676
1 70 5145 2 5145 5145
1 70 5145 3 315 5040
1 70 5145 4 875 5040
1 70 5145 5 1260 5040
1 70 5145 6 1435 5040
1 70 5145 7 2380 5040
1 70 5145 8 2730 5040
1 70 5145 9 1890 5005
1 70 5145 10 3045 5005
1 70 5145 11 3815 4970
1 70 5145 12 140 4935
1 70 5145 13 560 4935
1 70 5145 14 3290 4935
1 70 5145 15 3570 4935
1 70 5145 16 4130 4935
1 70 5145 17 4410 4935
1 70 5145 18 4690 4935
1 70 5145 19 4935 4900
1 70 5145 20 1120 4865
1 70 5145 21 1505 4865
1 70 5145 22 2170 4830
1 70 5145 23 2625 4830
1 70 5145 24 4620 4760
1 70 5145 26 3850 4725
1 70 5145 27 5040 4725
1 70 5145 29 1750 4690
1 70 5145 30 4130 4655
1 70 5145 32 4445 4620
1 70 5145 33 4865 4620
1 70 5145 82 140 3815
1 70 5145 132 280 2905
1 70 5145 146 175 2730
1 70 5145 159 210 2555
1 70 5145 173 210 2135
1 70 5145 181 280 1960
1 70 5145 187 175 1785
1 70 5145 203 280 1505
1 70 5145 220 210 1295
1 70 5145 231 245 1050
1 70 5145 237 210 840
1 70 5145 244 210 630
1 70 5145 256 210 420
1 70 5145 268 175 245
1 70 5145 273 350 175
1 70 5145 277 70 70
2 5145 5145 3 315 5040
2 5145 5145 4 875 5040
2 5145 5145 5 1260 5040
2 5145 5145 6 1435 5040
2 5145 5145 7 2380 5040
2 5145 5145 8 2730 5040
2 5145 5145 9 1890 5005
2 5145 5145 10 3045 5005
2 5145 5145 11 3815 4970
2 5145 5145 12 140 4935
2 5145 5145 13 560 4935
2 5145 5145 14 3290 4935
2 5145 5145 15 3570 4935
2 5145 5145 16 4130 4935
2 5145 5145 17 4410 4935
2 5145 5145 18 4690 4935
2 5145 5145 19 4935 4900
2 5145 5145 20 1120 4865
2 5145 5145 21 1505 4865
2 5145 5145 22 2170 4830
2 5145 5145 23 2625 4830
2 5145 5145 24 4620 4760
2 5145 5145 25 3010 4725
2 5145 5145 26 3850 4725
2 5145 5145 27 5040 4725
2 5145 5145 28 735 4690
2 5145 5145 30 4130 4655
2 5145 5145 32 4445 4620
2 5145 5145 33 4865 4620
2 5145 5145 36 3955 4550
2 5145 5145 38 4130 4480
2 5145 5145 40 4305 4445
2 5145 5145 42 5005 4410
2 5145 5145 44 3955 4375
2 5145 5145 48 4130 4270
2 5145 5145 53 3955 4200
2 5145 5145 54 5005 4200
2 5145 5145 71 5005 3990
2 5145 5145 89 5005 3780
2 5145 5145 99 5005 3570
2 5145 5145 106 5005 3360
2 5145 5145 115 5040 3185
2 5145 5145 123 4865 3115
2 5145 5145 133 5005 2905
2 5145 5145 137 4795 2870
2 5145 5145 148 5005 2730
2 5145 5145 152 4830 2625
2 5145 5145 161 5005 2555
2 5145 5145 166 5005 2380
2 5145 5145 168 4830 2345
2 5145 5145 177 4900 2065
2 5145 5145 189 4900 1785
2 5145 5145 210 4935 1505
2 5145 5145 219 5040 1330
2 5145 5145 228 5040 1155
2 5145 5145 232 5040 980
2 5145 5145 238 5040 805
2 5145 5145 249 4935 560
2 5145 5145 264 4970 315
2 5145 5145 278 5145 70
3 315 5040 4 875 5040
3 315 5040 5 1260 5040
3 315 5040 6 1435 5040
3 315 5040 7 2380 5040
3 315 5040 8 2730 5040
3 315 5040 9 1890 5005
3 315 5040 10 3045 5005
3 315 5040 11 3815 4970
3 315 5040 12 140 4935
3 315 5040 13 560 4935
3 315 5040 14 3290 4935
3 315 5040 15 3570 4935
3 315 5040 16 4130 4935
3 315 5040 17 4410 4935
3 315 5040 18 4690 4935
3 315 5040 19 4935 4900
3 315 5040 20 1120 4865
3 315 5040 21 1505 4865
3 315 5040 22 2170 4830
3 315 5040 23 2625 4830
3 315 5040 24 4620 4760
3 315 5040 26 3850 4725
3 315 5040 27 5040 4725
3 315 5040 29 1750 4690
3 315 5040 33 4865 4620
4 875 5040 5 1260 5040
4 875 5040 6 1435 5040
4 875 5040 7 2380 5040
4 875 5040 8 2730 5040
4 875 5040 9 1890 5005
4 875 5040 10 3045 5005
4 875 5040 11 3815 4970
4 875 5040 12 140 4935
4 875 5040 13 560 4935
4 875 5040 14 3290 4935
4 875 5040 15 3570 4935
4 875 5040 16 4130 4935
4 875 5040 17 4410 4935
4 875 5040 18 4690 4935
4 875 5040 19 4935 4900
4 875 5040 20 1120 4865
4 875 5040 21 1505 4865
4 875 5040 22 2170 4830
4 875 5040 23 2625 4830
4 875 5040 24 4620 4760
4 875 5040 26 3850 4725
4 875 5040 27 5040 4725
4 875 5040 28 735 4690
4 875 5040 29 1750 4690
4 875 5040 30 4130 4655
4 875 5040 32 4445 4620
4 875 5040 33 4865 4620
4 875 5040 35 1995 4550
4 875 5040 83 560 3815
4 875 5040 94 490 3640
4 875 5040 101 490 3465
4 875 5040 109 490 3290
4 875 5040 114 315 3185
4 875 5040 119 490 3115
4 875 5040 132 280 2905
4 875 5040 146 175 2730
4 875 5040 147 350 2730
4 875 5040 159 210 2555
5 1260 5040 6 1435 5040
5 1260 5040 7 2380 5040
5 1260 5040 8 2730 5040
5 1260 5040 9 1890 5005
5 1260 5040 10 3045 5005
5 1260 5040 11 3815 4970
5 1260 5040 12 140 4935
5 1260 5040 13 560 4935
5 1260 5040 14 3290 4935
5 1260 5040 15 3570 4935
5 1260 5040 16 4130 4935
5 1260 5040 17 4410 4935
5 1260 5040 18 4690 4935
5 1260 5040 19 4935 4900
5 1260 5040 20 1120 4865
5 1260 5040 21 1505 4865
5 1260 5040 22 2170 4830
5 1260 5040 23 2625 4830
5 1260 5040 24 4620 4760
5 1260 5040 25 3010 4725
5 1260 5040 26 3850 4725
5 1260 5040 27 5040 4725
5 1260 5040 28 735 4690
5 1260 5040 29 1750 4690
5 1260 5040 30 4130 4655
5 1260 5040 32 4445 4620
5 1260 5040 33 4865 4620
5 1260 5040 35 1995 4550
6 1435 5040 7 2380 5040
6 1435 5040 8 2730 5040
6 1435 5040 9 1890 5005
6 1435 5040 10 3045 5005
6 1435 5040 11 3815 4970
6 1435 5040 12 140 4935
6 1435 5040 13 560 4935
6 1435 5040 14 3290 4935
6 1435 5040 15 3570 4935
6 1435 5040 16 4130 4935
6 1435 5040 17 4410 4935
6 1435 5040 18 4690 4935
6 1435 5040 19 4935 4900
6 1435 5040 20 1120 4865
6 1435 5040 21 1505 4865
6 1435 5040 22 2170 4830
6 1435 5040 23 2625 4830
6 1435 5040 24 4620 4760
6 1435 5040 25 3010 4725
6 1435 5040 26 3850 4725
6 1435 5040 27 5040 4725
6 1435 5040 28 735 4690
6 1435 5040 29 1750 4690
6 1435 5040 30 4130 4655
6 1435 5040 32 4445 4620
6 1435 5040 33 4865 4620
6 1435 5040 35 1995 4550
6 1435 5040 45 1960 4340
6 1435 5040 59 2170 4095
6 1435 5040 73 2380 3955
7 2380 5040 8 2730 5040
7 2380 5040 9 1890 5005
7 2380 5040 10 3045 5005
7 2380 5040 11 3815 4970
7 2380 5040 12 140 4935
7 2380 5040 13 560 4935
7 2380 5040 14 3290 4935
7 2380 5040 15 3570 4935
7 2380 5040 16 4130 4935
7 2380 5040 17 4410 4935
7 2380 5040 18 4690 4935
7 2380 5040 19 4935 4900
7 2380 5040 20 1120 4865
7 2380 5040 21 1505 4865
7 2380 5040 22 2170 4830
7 2380 5040 23 2625 4830
7 2380 5040 24 4620 4760
7 2380 5040 25 3010 4725
7 2380 5040 26 3850 4725
7 2380 5040 27 5040 4725
7 2380 5040 28 735 4690
7 2380 5040 29 1750 4690
7 2380 5040 30 4130 4655
7 2380 5040 31 2765 4620
7 2380 5040 32 4445 4620
7 2380 5040 33 4865 4620
7 2380 5040 34 3010 4585
7 2380 5040 35 1995 4550
7 2380 5040 37 3080 4515
7 2380 5040 39 3150 4445
7 2380 5040 43 3220 4375
7 2380 5040 45 1960 4340
7 2380 5040 47 3290 4305
7 2380 5040 51 1750 4235
7 2380 5040 52 3360 4235
7 2380 5040 56 3430 4165
7 2380 5040 62 3500 4095
7 2380 5040 67 1715 4025
7 2380 5040 68 3570 4025
7 2380 5040 70 3290 3990
7 2380 5040 74 3640 3955
7 2380 5040 80 3710 3885
7 2380 5040 81 3850 3885
7 2380 5040 84 1610 3780
7 2380 5040 91 3570 3710
7 2380 5040 92 3745 3710
7 2380 5040 98 4025 3605
7 2380 5040 102 4270 3465
7 2380 5040 137 4795 2870
7 2380 5040 148 5005 2730
8 2730 5040 9 1890 5005
8 2730 5040 10 3045 5005
8 2730 5040 11 3815 4970
8 2730 5040 12 140 4935
8 2730 5040 13 560 4935
8 2730 5040 14 3290 4935
8 2730 5040 15 3570 4935
8 2730 5040 16 4130 4935
8 2730 5040 17 4410 4935
8 2730 5040 18 4690 4935
8 2730 5040 19 4935 4900
8 2730 5040 20 1120 4865
8 2730 5040 21 1505 4865
8 2730 5040 22 2170 4830
8 2730 5040 23 2625 4830
8 2730 5040 24 4620 4760
8 2730 5040 25 3010 4725
8 2730 5040 26 3850 4725
8 2730 5040 27 5040 4725
8 2730 5040 28 735 4690
8 2730 5040 29 1750 4690
8 2730 5040 30 4130 4655
8 2730 5040 31 2765 4620
8 2730 5040 32 4445 4620
8 2730 5040 33 4865 4620
8 2730 5040 34 3010 4585
8 2730 5040 37 3080 4515
8 2730 5040 39 3150 4445
8 2730 5040 41 2765 4410
8 2730 5040 43 3220 4375
8 2730 5040 46 2940 4340
8 2730 5040 47 3290 4305
8 2730 5040 52 3360 4235
8 2730 5040 55 2905 4165
8 2730 5040 56 3430 4165
8 2730 5040 60 2625 4095
8 2730 5040 61 3115 4095
8 2730 5040 62 3500 4095
8 2730 5040 68 3570 4025
8 2730 5040 69 2800 3990
8 2730 5040 70 3290 3990
8 2730 5040 74 3640 3955
8 2730 5040 77 2555 3920
8 2730 5040 79 3115 3885
8 2730 5040 80 3710 3885
8 2730 5040 86 2835 3780
8 2730 5040 87 3395 3780
8 2730 5040 91 3570 3710
8 2730 5040 92 3745 3710
8 2730 5040 96 2940 3605
8 2730 5040 97 3150 3605
8 2730 5040 98 4025 3605
8 2730 5040 105 2975 3395
8 2730 5040 113 2940 3220
8 2730 5040 120 3150 3115
8 2730 5040 122 4445 3115
8 2730 5040 124 2940 3045
8 2730 5040 130 3115 2940
8 2730 5040 144 3010 2765
8 2730 5040 145 3185 2765
8 2730 5040 152 4830 2625
8 2730 5040 163 3080 2520
8 2730 5040 170 3360 2310
8 2730 5040 201 3535 1540
9 1890 5005 10 3045 5005
9 1890 5005 11 3815 4970
9 1890 5005 12 140 4935
9 1890 5005 13 560 4935
9 1890 5005 14 3290 4935
9 1890 5005 15 3570 4935
9 1890 5005 16 4130 4935
9 1890 5005 17 4410 4935
9 1890 5005 18 4690 4935
9 1890 5005 19 4935 4900
9 1890 5005 20 1120 4865
9 1890 5005 21 1505 4865
9 1890 5005 22 2170 4830
9 1890 5005 23 2625 4830
9 1890 5005 24 4620 4760
9 1890 5005 25 3010 4725
9 1890 5005 26 3850 4725
9 1890 5005 27 5040 4725
9 1890 5005 28 735 4690
9 1890 5005 29 1750 4690
9 1890 5005 30 4130 4655
9 1890 5005 32 4445 4620
9 1890 5005 33 4865 4620
9 1890 5005 35 1995 4550
9 1890 5005 45 1960 4340
9 1890 5005 51 1750 4235
9 1890 5005 57 1960 4130
9 1890 5005 59 2170 4095
9 1890 5005 67 1715 4025
9 1890 5005 72 1890 3955
9 1890 5005 76 2065 3920
9 1890 5005 84 1610 3780
9 1890 5005 85 1820 3780
9 1890 5005 95 1715 3605
9 1890 5005 103 1820 3430
9 1890 5005 117 1820 3150
9 1890 5005 128 1715 2975
9 1890 5005 139 1820 2800
9 1890 5005 154 1610 2590
9 1890 5005 155 1750 2590
9 1890 5005 165 1575 2450
9 1890 5005 175 1750 2065
9 1890 5005 178 1575 1995
10 3045 5005 11 3815 4970
10 3045 5005 12 140 4935
10 3045 5005 13 560 4935
10 3045 5005 14 3290 4935
10 3045 5005 15 3570 4935
10 3045 5005 16 4130 4935
10 3045 5005 17 4410 4935
10 3045 5005 18 4690 4935
10 3045 5005 19 4935 4900
10 3045 5005 20 1120 4865
10 3045 5005 21 1505 4865
10 3045 5005 22 2170 4830
10 3045 5005 23 2625 4830
10 3045 5005 24 4620 4760
10 3045 5005 25 3010 4725
10 3045 5005 26 3850 4725
10 3045 5005 27 5040 4725
10 3045 5005 28 735 4690
10 3045 5005 29 1750 4690
10 3045 5005 30 4130 4655
10 3045 5005 31 2765 4620
10 3045 5005 32 4445 4620
10 3045 5005 33 4865 4620
10 3045 5005 34 3010 4585
10 3045 5005 37 3080 4515
10 3045 5005 41 2765 4410
10 3045 5005 46 2940 4340
10 3045 5005 55 2905 4165
10 3045 5005 60 2625 4095
10 3045 5005 61 3115 4095
10 3045 5005 69 2800 3990
10 3045 5005 77 2555 3920
10 3045 5005 79 3115 3885
10 3045 5005 86 2835 3780
10 3045 5005 96 2940 3605
10 3045 5005 97 3150 3605
10 3045 5005 105 2975 3395
10 3045 5005 113 2940 3220
10 3045 5005 120 3150 3115
10 3045 5005 124 2940 3045
10 3045 5005 130 3115 2940
10 3045 5005 140 2835 2800
10 3045 5005 144 3010 2765
10 3045 5005 145 3185 2765
10 3045 5005 162 2835 2520
10 3045 5005 163 3080 2520
11 3815 4970 12 140 4935
11 3815 4970 13 560 4935
11 3815 4970 14 3290 4935
11 3815 4970 15 3570 4935
11 3815 4970 16 4130 4935
11 3815 4970 17 4410 4935
11 3815 4970 18 4690 4935
11 3815 4970 19 4935 4900
11 3815 4970 20 1120 4865
11 3815 4970 21 1505 4865
11 3815 4970 22 2170 4830
11 3815 4970 23 2625 4830
11 3815 4970 24 4620 4760
11 3815 4970 25 3010 4725
11 3815 4970 26 3850 4725
11 3815 4970 27 5040 4725
11 3815 4970 28 735 4690
11 3815 4970 30 4130 4655
11 3815 4970 31 2765 4620
11 3815 4970 32 4445 4620
11 3815 4970 33 4865 4620
11 3815 4970 36 3955 4550
11 3815 4970 38 4130 4480
11 3815 4970 40 4305 4445
11 3815 4970 44 3955 4375
11 3815 4970 48 4130 4270
11 3815 4970 49 4305 4270
11 3815 4970 53 3955 4200
11 3815 4970 63 4340 4095
11 3815 4970 75 4165 3955
11 3815 4970 78 4340 3920
11 3815 4970 81 3850 3885
11 3815 4970 88 4025 3780
11 3815 4970 93 4270 3710
11 3815 4970 98 4025 3605
11 3815 4970 102 4270 3465
11 3815 4970 112 4235 3255
11 3815 4970 122 4445 3115
11 3815 4970 125 4235 3045
11 3815 4970 136 4550 2870
11 3815 4970 142 4305 2800
11 3815 4970 151 4550 2625
11 3815 4970 167 4550 2345
11 3815 4970 171 4410 2170
11 3815 4970 172 4585 2170
11 3815 4970 184 4620 1960
11 3815 4970 191 4655 1750
12 140 4935 13 560 4935
12 140 4935 14 3290 4935
12 140 4935 15 3570 4935
12 140 4935 16 4130 4935
12 140 4935 17 4410 4935
12 140 4935 18 4690 4935
12 140 4935 19 4935 4900
12 140 4935 20 1120 4865
12 140 4935 21 1505 4865
12 140 4935 22 2170 4830
12 140 4935 23 2625 4830
12 140 4935 24 4620 4760
12 140 4935 26 3850 4725
12 140 4935 27 5040 4725
12 140 4935 82 140 3815
12 140 4935 146 175 2730
12 140 4935 159 210 2555
12 140 4935 173 210 2135
12 140 4935 181 280 1960
12 140 4935 187 175 1785
12 140 4935 203 280 1505
12 140 4935 220 210 1295
12 140 4935 231 245 1050
12 140 4935 237 210 840
12 140 4935 244 210 630
12 140 4935 256 210 420
12 140 4935 268 175 245
12 140 4935 273 350 175
12 140 4935 277 70 70
13 560 4935 14 3290 4935
13 560 4935 15 3570 4935
13 560 4935 16 4130 4935
13 560 4935 17 4410 4935
13 560 4935 18 4690 4935
13 560 4935 19 4935 4900
13 560 4935 20 1120 4865
13 560 4935 21 1505 4865
13 560 4935 22 2170 4830
13 560 4935 23 2625 4830
13 560 4935 24 4620 4760
13 560 4935 26 3850 4725
13 560 4935 27 5040 4725
13 560 4935 28 735 4690
13 560 4935 29 1750 4690
13 560 4935 50 735 4235
13 560 4935 64 700 4025
13 560 4935 83 560 3815
13 560 4935 134 595 2870
13 560 4935 149 525 2695
14 3290 4935 15 3570 4935
14 3290 4935 16 4130 4935
14 3290 4935 17 4410 4935
14 3290 4935 18 4690 4935
14 3290 4935 19 4935 4900
14 3290 4935 20 1120 4865
14 3290 4935 21 1505 4865
14 3290 4935 22 2170 4830
14 3290 4935 23 2625 4830
14 3290 4935 24 4620 4760
14 3290 4935 25 3010 4725
14 3290 4935 26 3850 4725
14 3290 4935 27 5040 4725
14 3290 4935 28 735 4690
14 3290 4935 30 4130 4655
14 3290 4935 31 2765 4620
14 3290 4935 32 4445 4620
14 3290 4935 33 4865 4620
14 3290 4935 41 2765 4410
15 3570 4935 16 4130 4935
15 3570 4935 17 4410 4935
15 3570 4935 18 4690 4935
15 3570 4935 19 4935 4900
15 3570 4935 20 1120 4865
15 3570 4935 21 1505 4865
15 3570 4935 22 2170 4830
15 3570 4935 23 2625 4830
15 3570 4935 24 4620 4760
15 3570 4935 25 3010 4725
15 3570 4935 26 3850 4725
15 3570 4935 27 5040 4725
15 3570 4935 28 735 4690
15 3570 4935 30 4130 4655
15 3570 4935 31 2765 4620
15 3570 4935 32 4445 4620
15 3570 4935 33 4865 4620
15 3570 4935 36 3955 4550
15 3570 4935 38 4130 4480
15 3570 4935 40 4305 4445
15 3570 4935 49 4305 4270
16 4130 4935 17 4410 4935
16 4130 4935 18 4690 4935
16 4130 4935 19 4935 4900
16 4130 4935 20 1120 4865
16 4130 4935 21 1505 4865
16 4130 4935 22 2170 4830
16 4130 4935 23 2625 4830
16 4130 4935 24 4620 4760
16 4130 4935 25 3010 4725
16 4130 4935 26 3850 4725
16 4130 4935 27 5040 4725
16 4130 4935 28 735 4690
16 4130 4935 30 4130 4655
16 4130 4935 31 2765 4620
16 4130 4935 32 4445 4620
16 4130 4935 33 4865 4620
16 4130 4935 36 3955 4550
16 4130 4935 38 4130 4480
16 4130 4935 40 4305 4445
16 4130 4935 44 3955 4375
16 4130 4935 48 4130 4270
16 4130 4935 49 4305 4270
16 4130 4935 53 3955 4200
16 4130 4935 63 4340 4095
16 4130 4935 75 4165 3955
16 4130 4935 78 4340 3920
16 4130 4935 81 3850 3885
16 4130 4935 88 4025 3780
16 4130 4935 92 3745 3710
16 4130 4935 93 4270 3710
16 4130 4935 98 4025 3605
16 4130 4935 102 4270 3465
16 4130 4935 112 4235 3255
16 4130 4935 121 4025 3115
16 4130 4935 122 4445 3115
16 4130 4935 125 4235 3045
16 4130 4935 136 4550 2870
16 4130 4935 142 4305 2800
16 4130 4935 151 4550 2625
16 4130 4935 167 4550 2345
16 4130 4935 171 4410 2170
16 4130 4935 172 4585 2170
16 4130 4935 180 4410 1995
16 4130 4935 184 4620 1960
16 4130 4935 190 4445 1750
16 4130 4935 191 4655 1750
16 4130 4935 209 4515 1505
16 4130 4935 226 4410 1190
16 4130 4935 248 4515 560
16 4130 4935 262 4480 385
17 4410 4935 18 4690 4935
17 4410 4935 19 4935 4900
17 4410 4935 20 1120 4865
17 4410 4935 21 1505 4865
17 4410 4935 22 2170 4830
17 4410 4935 23 2625 4830
17 4410 4935 24 4620 4760
17 4410 4935 25 3010 4725
17 4410 4935 26 3850 4725
17 4410 4935 27 5040 4725
17 4410 4935 30 4130 4655
17 4410 4935 32 4445 4620
17 4410 4935 33 4865 4620
17 4410 4935 36 3955 4550
17 4410 4935 38 4130 4480
17 4410 4935 40 4305 4445
17 4410 4935 44 3955 4375
17 4410 4935 48 4130 4270
17 4410 4935 49 4305 4270
17 4410 4935 53 3955 4200
17 4410 4935 63 4340 4095
17 4410 4935 75 4165 3955
17 4410 4935 78 4340 3920
17 4410 4935 81 3850 3885
17 4410 4935 88 4025 3780
17 4410 4935 92 3745 3710
17 4410 4935 93 4270 3710
17 4410 4935 98 4025 3605
17 4410 4935 102 4270 3465
17 4410 4935 112 4235 3255
17 4410 4935 121 4025 3115
17 4410 4935 122 4445 3115
17 4410 4935 125 4235 3045
17 4410 4935 142 4305 2800
17 4410 4935 167 4550 2345
17 4410 4935 171 4410 2170
17 4410 4935 180 4410 1995
17 4410 4935 190 4445 1750
17 4410 4935 202 4305 1540
17 4410 4935 209 4515 1505
17 4410 4935 217 4270 1365
17 4410 4935 226 4410 1190
17 4410 4935 234 4340 945
17 4410 4935 243 4305 665
17 4410 4935 248 4515 560
17 4410 4935 262 4480 385
17 4410 4935 266 4305 280
18 4690 4935 19 4935 4900
18 4690 4935 20 1120 4865
18 4690 4935 21 1505 4865
18 4690 4935 22 2170 4830
18 4690 4935 23 2625 4830
18 4690 4935 24 4620 4760
18 4690 4935 25 3010 4725
18 4690 4935 26 3850 4725
18 4690 4935 27 5040 4725
18 4690 4935 30 4130 4655
18 4690 4935 32 4445 4620
18 4690 4935 33 4865 4620
18 4690 4935 36 3955 4550
18 4690 4935 38 4130 4480
18 4690 4935 40 4305 4445
18 4690 4935 42 5005 4410
18 4690 4935 44 3955 4375
18 4690 4935 48 4130 4270
18 4690 4935 49 4305 4270
18 4690 4935 53 3955 4200
18 4690 4935 54 5005 4200
18 4690 4935 75 4165 3955
18 4690 4935 81 3850 3885
18 4690 4935 88 4025 3780
18 4690 4935 92 3745 3710
18 4690 4935 98 4025 3605
19 4935 4900 20 1120 4865
19 4935 4900 21 1505 4865
19 4935 4900 22 2170 4830
19 4935 4900 23 2625 4830
19 4935 4900 24 4620 4760
19 4935 4900 25 3010 4725
19 4935 4900 26 3850 4725
19 4935 4900 27 5040 4725
19 4935 4900 30 4130 4655
19 4935 4900 32 4445 4620
19 4935 4900 33 4865 4620
19 4935 4900 36 3955 4550
19 4935 4900 38 4130 4480
19 4935 4900 40 4305 4445
19 4935 4900 42 5005 4410
19 4935 4900 44 3955 4375
19 4935 4900 53 3955 4200
19 4935 4900 54 5005 4200
19 4935 4900 71 5005 3990
19 4935 4900 89 5005 3780
19 4935 4900 99 5005 3570
19 4935 4900 106 5005 3360
19 4935 4900 115 5040 3185
19 4935 4900 123 4865 3115
19 4935 4900 133 5005 2905
19 4935 4900 148 5005 2730
19 4935 4900 152 4830 2625
19 4935 4900 161 5005 2555
19 4935 4900 166 5005 2380
19 4935 4900 168 4830 2345
19 4935 4900 177 4900 2065
19 4935 4900 189 4900 1785
19 4935 4900 210 4935 1505
19 4935 4900 219 5040 1330
19 4935 4900 228 5040 1155
19 4935 4900 232 5040 980
19 4935 4900 238 5040 805
19 4935 4900 249 4935 560
19 4935 4900 264 4970 315
19 4935 4900 278 5145 70
20 1120 4865 21 1505 4865
20 1120 4865 22 2170 4830
20 1120 4865 23 2625 4830
20 1120 4865 24 4620 4760
20 1120 4865 27 5040 4725
20 1120 4865 28 735 4690
20 1120 4865 29 1750 4690
21 1505 4865 22 2170 4830
21 1505 4865 23 2625 4830
21 1505 4865 24 4620 4760
21 1505 4865 26 3850 4725
21 1505 4865 27 5040 4725
21 1505 4865 28 735 4690
21 1505 4865 29 1750 4690
21 1505 4865 35 1995 4550
22 2170 4830 23 2625 4830
22 2170 4830 24 4620 4760
22 2170 4830 26 3850 4725
22 2170 4830 27 5040 4725
22 2170 4830 28 735 4690
22 2170 4830 29 1750 4690
22 2170 4830 33 4865 4620
22 2170 4830 35 1995 4550
22 2170 4830 45 1960 4340
22 2170 4830 51 1750 4235
22 2170 4830 57 1960 4130
22 2170 4830 59 2170 4095
22 2170 4830 67 1715 4025
22 2170 4830 72 1890 3955
22 2170 4830 76 2065 3920
